filename,num_segment,genre,MFCC_1_mean,MFCC_1_var,MFCC_2_mean,MFCC_2_var,MFCC_3_mean,MFCC_3_var,MFCC_4_mean,MFCC_4_var,MFCC_5_mean,MFCC_5_var,MFCC_6_mean,MFCC_6_var,MFCC_7_mean,MFCC_7_var,MFCC_8_mean,MFCC_8_var,MFCC_9_mean,MFCC_9_var,MFCC_10_mean,MFCC_10_var,MFCC_11_mean,MFCC_11_var,MFCC_12_mean,MFCC_12_var,MFCC_13_mean,MFCC_13_var,MFCC_14_mean,MFCC_14_var,MFCC_15_mean,MFCC_15_var,MFCC_16_mean,MFCC_16_var,MFCC_17_mean,MFCC_17_var,MFCC_18_mean,MFCC_18_var,MFCC_19_mean,MFCC_19_var,MFCC_20_mean,MFCC_20_var,MFCC_21_mean,MFCC_21_var,MFCC_22_mean,MFCC_22_var,MFCC_23_mean,MFCC_23_var,MFCC_24_mean,MFCC_24_var,MFCC_25_mean,MFCC_25_var,MFCC_26_mean,MFCC_26_var,MFCC_27_mean,MFCC_27_var,MFCC_28_mean,MFCC_28_var,MFCC_29_mean,MFCC_29_var,MFCC_30_mean,MFCC_30_var,MFCC_31_mean,MFCC_31_var,MFCC_32_mean,MFCC_32_var,MFCC_33_mean,MFCC_33_var,MFCC_34_mean,MFCC_34_var,MFCC_35_mean,MFCC_35_var,MFCC_36_mean,MFCC_36_var,MFCC_37_mean,MFCC_37_var,MFCC_38_mean,MFCC_38_var,MFCC_39_mean,MFCC_39_var,MFCC_40_mean,MFCC_40_var
classical.00069.wav,1,classical,-321.24756,1768.4064,136.29433,284.33603,-28.28276,197.57047,31.008646,101.44276,0.5742582,54.313744,0.23691237,70.26701,0.6586136,53.98927,-1.3397088,46.77394,-0.058611777,47.875214,-0.42391247,61.386963,-6.176197,67.23079,-0.14452073,71.78634,-0.4549771,93.467926,-0.72904485,63.459373,7.4753556,98.81167,10.970392,159.12767,7.8246856,185.48207,4.318515,109.13788,2.989099,106.89857,5.8538327,104.45232,4.7949977,113.16356,-1.327336,105.68361,-7.919901,97.334946,-7.6469193,132.93619,-6.4434967,125.15311,-2.2029347,90.586586,3.3794222,168.9911,3.503867,101.99071,2.5672076,211.28659,1.34965,243.61258,8.071752,336.66397,7.3872037,318.57755,-1.0968261,85.14529,-7.63219,138.40584,-6.0019026,90.27072,-1.7362322,52.08561,1.532114,77.9719,5.0424633,50.261898,4.931841,363.57593,1.9655448,309.2424
classical.00070.wav,1,classical,-321.1392,7181.645,134.57178,575.249,-18.24004,342.3603,22.185543,84.712204,0.42837247,83.05103,-3.8020203,53.92199,0.48775446,49.11535,-1.1469616,54.447758,-1.9024941,75.42102,-0.10495498,81.904495,-2.7560537,66.36073,0.5838328,105.79367,2.4930167,78.967155,0.30006453,61.143784,1.6743901,63.220776,2.8886983,61.766342,2.0871372,71.86108,1.1659802,49.99597,-2.3970757,46.79611,-3.4238703,98.65341,-1.8905888,104.55999,-0.7124186,86.32598,0.558958,136.14325,2.2259462,77.28666,0.17230739,76.17953,-0.0664422,65.54024,0.97974235,58.361103,1.006217,97.89729,-1.6728817,126.9148,1.7498678,108.63754,8.351185,206.29198,6.035226,179.02863,-0.02708035,92.88187,-1.9714048,78.067215,-0.3172991,45.269493,-1.0575517,52.11637,-1.7065691,99.25514,0.17875192,130.6896,2.5322084,222.35388,-1.4871953,240.36137
classical.00071.wav,1,classical,-269.7108,4960.624,136.43422,409.45114,-25.016579,223.9461,26.403866,80.536446,0.68106735,70.2656,-5.372084,30.101934,-1.1092931,51.6486,-1.4986668,101.51333,-0.17736816,92.360725,-3.8057547,64.814926,-9.296668,81.68168,-3.1443982,94.39442,1.6502777,95.89239,0.685528,119.42326,1.9191817,117.31786,2.2458496,95.8096,-2.1271436,86.55064,-3.6759648,60.267136,-1.078266,88.31808,3.538287,165.0396,1.7304095,127.02374,-3.2613397,135.64139,-4.664826,82.584816,-1.9485894,69.1342,0.94867307,72.8049,3.7542439,66.94812,5.3763065,61.64141,5.4182634,99.77562,1.9259081,150.32947,-1.1270318,178.22015,1.1295724,226.3752,0.88542706,211.84322,0.632559,83.64899,-2.2713125,70.63649,-3.7551782,64.86376,-3.0481534,69.31277,-1.1465976,64.73737,3.450451,78.0827,6.183896,219.43474,1.4928505,205.16267
classical.00072.wav,1,classical,-360.83868,6760.78,138.97086,839.82733,-12.927217,200.7463,33.778614,83.52536,7.5961585,57.163216,-1.7088121,35.316875,1.0270189,37.673584,4.0721283,33.42779,3.938996,54.555668,0.9415783,98.481186,0.5166481,175.84302,4.6864805,166.17422,3.336596,76.85982,-2.258434,63.161404,-1.8506907,74.45576,2.2213337,51.06534,1.7878121,63.84666,-1.5119549,55.337666,-3.2532809,76.665375,4.000858,101.71426,7.3330464,215.35562,3.24318,93.236176,-0.3423305,107.84673,1.2576295,57.487003,1.9330866,47.22337,-2.5344727,70.698654,-0.6407648,50.219658,3.0623906,88.03363,2.821049,65.486694,6.5924916,121.08408,10.97673,215.84396,3.289135,188.66019,-4.2368155,118.15318,-2.8347065,93.46568,-3.472256,39.815456,-3.6150758,45.098167,0.16600272,68.24179,-2.915151,56.672653,-1.5993329,93.7808,4.6548553,152.42075
classical.00073.wav,1,classical,-306.85605,5706.559,152.84921,675.6416,-27.586615,347.9414,16.327555,231.09308,-3.1488068,176.2652,-8.940591,104.60015,-5.437477,74.65878,-9.772418,86.83165,-7.1042967,74.29901,0.29831228,63.558567,0.8934093,144.3612,5.4443207,199.82356,8.212006,174.46678,4.196132,130.55331,2.043592,84.22601,3.022518,83.06542,-0.3889574,68.20683,-2.8096762,66.42719,-2.9019673,102.13219,1.3368331,153.06155,5.6481423,119.99624,4.76932,125.88613,1.1984329,169.4344,-1.6709081,109.99073,-1.178502,77.62127,2.352501,46.19086,3.8551977,59.320404,1.7888086,95.39273,0.12826805,97.29998,4.4287963,184.41832,6.5597825,208.06044,-0.9683395,155.80965,-5.560681,119.83899,-7.079418,80.71906,-5.3466134,62.280804,-2.4069202,60.49427,-0.201754,87.49508,4.472586,110.749855,6.846319,209.6863,4.8526835,205.27545
classical.00074.wav,1,classical,-289.74127,7189.6147,143.90283,441.12094,-27.002756,132.03838,24.065563,69.9974,-1.1469277,64.76552,-6.3004317,68.73208,-2.745879,39.928543,-3.524174,38.083458,-3.0163455,66.44669,-3.1469986,57.430454,-7.264607,46.85889,-1.6910166,54.88918,3.0758984,71.73972,2.683342,73.91476,2.5256894,60.079945,4.61217,63.344948,2.3802645,54.68373,-1.2729077,45.063175,-3.5536108,74.837814,-2.8135438,107.143456,3.2126882,54.371216,6.503239,77.98028,2.7499094,110.51919,0.81284904,126.30658,-0.011981583,96.97983,-0.81745213,48.876358,0.1409288,41.396133,-0.03150443,76.65773,0.76342714,77.310684,6.9923663,197.14375,8.375826,126.28231,-1.0415759,94.93117,-4.1894464,73.60945,-4.143186,51.810226,-4.4990444,43.395496,-2.45946,46.20547,-1.8741457,55.92556,0.75556594,62.328983,1.3767807,166.05864,-1.0536902,149.07497
classical.00075.wav,1,classical,-413.00116,3768.3118,138.53171,799.48425,-19.246777,267.53824,34.156403,73.57457,8.985244,81.39118,-4.2935634,36.02364,4.1500463,56.319424,0.8692793,57.930866,3.081244,49.978287,0.12008622,72.19112,-4.0598006,125.532196,3.7838356,123.10402,5.9190683,159.54279,3.498136,202.07365,6.6246977,182.32889,6.735387,114.022224,2.467337,158.44035,-1.8759849,200.45128,-0.056779478,124.068665,2.725177,129.28754,-1.3180183,199.4783,-4.690211,180.9344,-3.7544353,149.69229,-1.9125108,128.42416,3.3495054,123.182755,9.86074,201.07132,12.021218,242.7164,13.940089,212.81921,6.536619,160.77745,-4.539121,179.53012,-4.0283155,158.7951,3.8540425,132.25493,5.1094503,109.58154,-2.280058,145.14052,-4.1237965,75.016846,-4.1147275,64.847595,-1.0181841,96.93696,4.631747,96.45176,3.5501332,237.86249,1.007414,232.09607
classical.00076.wav,1,classical,-238.74171,5491.54,149.72977,567.4396,-28.855423,175.76004,28.25653,79.228584,-0.80010945,64.482864,-3.9364913,29.91806,-2.1363714,32.913918,-4.325534,29.311102,-4.18362,32.91314,-3.438125,34.417114,-5.753285,54.373085,-0.09010243,85.310074,2.5456483,99.34735,0.69135207,70.9939,0.058994986,71.984344,1.6971146,43.02899,0.659961,40.169167,1.4763626,61.40056,-1.8393981,71.74093,-6.2603865,83.52353,-2.6641526,70.19658,3.0187216,120.65728,4.6686654,101.75609,2.0510209,68.52783,-0.034452908,50.20632,0.43722838,76.498276,-2.4879727,57.640343,0.01630578,88.90235,3.2346241,100.876015,0.33113757,105.85153,-4.1111245,110.35869,0.7261152,92.26913,9.288138,133.7659,5.8553157,83.74541,1.1770135,36.999718,-2.1917813,47.620647,-6.3476224,74.154045,-3.5947046,53.793365,-1.4198153,93.81582,-6.63944,141.72261
classical.00077.wav,1,classical,-477.94348,8590.739,155.32089,1506.5885,12.7602215,800.3833,5.5314426,229.8147,2.3841317,96.005745,-10.652273,117.92614,-16.651352,82.76503,-12.546622,105.51704,-11.187111,172.54626,-9.374714,131.86879,-3.2156122,66.07674,-2.7692902,119.721405,-6.477842,90.40307,-8.309539,67.74207,-7.0976214,69.65443,-7.473877,62.337864,-5.3253646,98.47916,1.2618533,127.50353,1.8818004,71.24494,-1.6483133,83.34485,0.6332858,130.05983,6.7665396,98.67746,6.4345856,129.59314,1.7255727,102.08284,0.3440423,68.56389,0.34065822,83.46403,-0.87344027,59.037937,-3.259454,101.15226,-3.0601175,119.35478,-1.6301075,73.34818,-0.014491058,59.83425,3.751287,78.41483,4.776269,77.764015,5.5681124,78.26961,5.6060915,46.88999,0.07693574,69.92461,-2.6000502,97.83685,-0.11549438,73.002655,1.8738754,148.31259,-0.5038632,143.76746
classical.00078.wav,1,classical,-552.1586,1649.3046,173.31636,670.972,26.347733,200.8299,14.1246195,71.38364,7.2601404,46.247627,-7.080264,55.358166,-5.8543334,56.494793,-10.337285,35.901905,-11.018615,59.940147,-9.1995945,53.83066,-8.825932,74.30409,-4.9307857,100.06086,-3.6539578,62.57792,-4.2796836,67.948204,-3.4603527,55.378693,-4.822288,45.69772,-5.677032,67.54574,-6.540836,51.674545,-8.199671,47.66232,-6.445196,58.52494,-3.1260362,63.92805,0.3853876,95.299355,1.491163,95.2228,0.21795225,57.017975,-1.7822024,74.470276,-4.3883667,100.5089,-2.8032,79.08618,-0.5555571,63.49815,-1.561804,73.66788,-2.4419885,81.14186,-1.1151302,84.94253,2.5628304,64.638115,3.8676906,92.14738,4.0399566,77.12287,4.4545274,42.721764,0.8586468,45.64997,-1.896322,109.03106,-2.7470224,60.865833,-4.96677,97.22164,-5.6152406,60.119038
classical.00079.wav,1,classical,-437.6044,4082.8062,170.93153,824.8566,7.4195814,660.673,-3.083473,127.033615,0.7893821,137.47867,-11.128749,131.37071,-12.52278,122.34711,-6.907836,111.211655,-5.858702,193.85826,-8.461237,126.476,-8.481487,159.21577,-8.339388,216.91171,-7.378575,125.968704,-6.732569,93.212494,-6.086592,68.77833,-7.0612326,84.011215,-6.655328,101.33983,-4.2900767,73.06441,-4.392879,59.864826,-4.9066057,102.920944,-1.6753454,92.94013,4.871877,91.7488,6.691952,86.01424,3.6867316,55.75814,-1.4524109,57.89346,-3.9123032,65.83063,-1.8777806,53.247692,-0.4586265,67.34842,2.8073509,58.612503,5.4801755,101.98586,2.0399537,115.21556,-0.214603,69.025536,0.27436987,78.00018,2.0481796,68.86325,3.08747,31.971777,0.8146782,47.05952,-0.55650836,46.760857,-1.9729948,82.44277,-3.4011743,101.75428,-0.9842706,77.93169
classical.00080.wav,1,classical,-549.5697,7727.987,156.96532,1521.5234,6.631246,545.185,34.402447,75.11592,13.249272,64.670586,5.748277,71.29252,5.040782,81.53635,-3.0072958,74.16591,2.0624192,53.470104,3.0736666,30.619333,2.0175803,42.913643,3.2438076,30.566675,5.667017,17.281326,5.7033176,17.127617,3.6362784,15.425098,4.1026506,14.393457,4.3394637,13.870571,3.3675346,15.477505,2.6253273,20.584257,1.6544265,23.70957,0.6778851,19.598656,0.38972086,16.660343,0.3685386,18.198147,0.45096508,17.516216,0.04015025,17.050001,-1.0277587,13.803473,-1.3358684,18.073547,-0.86475074,15.442043,-0.6685527,13.898875,-1.510093,13.328301,-2.0471115,14.320965,-0.4837336,13.790706,-0.26359224,12.282504,-0.404419,11.16226,-0.21911092,20.802448,0.68659914,37.116154,-0.24711922,26.174927,-0.8491412,17.885532,-1.5318031,22.171392,-2.4098651,24.77728
classical.00081.wav,1,classical,-374.65198,3102.1245,153.82292,587.144,-21.559772,226.05544,20.833046,93.728516,7.002672,67.80462,-3.9453752,68.76316,-2.5165145,102.07471,-2.8052351,61.2011,-4.2927785,67.34743,-4.506135,59.16831,-5.7571154,49.229343,-4.25979,35.56309,-3.8456016,48.706165,-4.5916386,49.81488,-3.636789,44.16877,-2.2832582,46.84326,-3.1167455,54.79817,-0.20936796,66.985405,2.6291046,75.73035,1.8155842,102.70483,2.7857068,92.21417,1.9682198,95.78804,3.0602016,112.57976,0.79216456,89.041985,3.6634126,100.60585,1.9362276,74.62078,-1.0596572,55.816525,-3.5763478,86.78746,-2.3864033,93.40758,1.5407648,107.54087,0.15625603,113.541145,-3.1544125,170.63452,-4.317095,114.268875,-1.2175293,92.938866,-0.70141584,129.10455,0.32455388,76.49861,-0.47911182,59.66868,-3.3178685,95.13189,-4.925729,118.17192,-3.1374547,91.379845
classical.00082.wav,1,classical,-263.99594,2926.1133,142.1169,1095.1895,-51.378956,347.8239,5.016686,118.507805,-20.275646,127.7916,-17.12978,93.00193,-16.075098,92.68518,-20.311262,81.23407,-15.041228,105.64238,-9.737654,68.297516,-8.4088335,68.67395,-11.790934,120.88121,-6.8859296,79.61847,-4.6030884,75.649216,-2.0434783,66.706085,-2.373202,99.05728,0.96612155,59.18297,3.0088854,92.123344,1.3610226,128.77403,5.5366035,93.69163,0.9411927,105.92195,1.0098857,84.32864,3.0446827,80.511406,1.7719779,73.351135,2.1190732,71.05374,0.20836581,92.6301,-0.4920893,80.44483,-0.2960975,75.12196,1.4642462,98.19054,3.4823923,153.42928,1.8384645,165.11452,2.0036242,149.8796,1.5749012,112.96993,2.6186738,100.68173,3.1185946,71.41906,3.4308996,80.01357,0.7307434,77.45816,1.046112,128.02557,0.46150365,156.84653,2.9898636,179.8672
classical.00083.wav,1,classical,-338.83044,3836.2861,190.14244,451.8697,-16.293915,678.6437,3.7036424,142.67163,-0.44072822,94.27099,-8.890434,49.536777,-10.38858,38.09172,-16.360968,53.88122,-13.284851,36.412838,-10.792324,54.796505,-8.643245,46.289925,-8.279585,56.016296,-4.624201,41.426727,-3.799219,37.97887,-4.5522614,69.95161,-3.6663947,128.04225,-0.94483507,130.41411,0.53679186,72.82358,-0.2605477,42.4685,-1.5557868,62.005093,-1.6194717,57.17084,-5.1426716,53.950405,-5.4793553,62.863678,-2.803554,83.91232,-2.3779464,81.93733,-0.037808094,40.669415,2.8450317,69.30168,1.4394659,96.83059,-3.7457447,62.3771,-3.6156592,84.89945,5.0748796,114.07283,10.002105,118.93412,1.031041,49.19831,-8.193793,64.41436,-5.409766,43.989456,-2.3648877,59.53657,-2.8074741,66.39805,2.2946036,38.76844,9.564859,94.52367,5.9463005,91.296425
classical.00084.wav,1,classical,-368.99612,5809.597,171.87369,227.20448,-27.293062,578.1428,6.0049872,174.06125,-0.16409573,278.2775,-10.674203,114.683586,-11.9248295,76.69848,-10.194441,47.0661,-11.368568,60.853333,-10.507292,44.043674,-8.375313,36.477077,-9.789171,41.105133,-5.058682,45.324997,-5.081462,72.715744,-3.0391665,53.54111,-1.7328736,49.95269,-1.8532635,59.46307,-2.2638671,50.319744,-1.2798712,66.261406,-0.43839782,51.772152,-3.0788803,65.95616,-5.197731,46.79182,-4.670663,44.95611,-1.3504893,63.796387,0.15689424,54.87036,-2.634699,67.08967,-3.8068373,68.25482,0.6231119,52.22609,5.395957,78.32197,4.209779,132.28279,-0.10879495,124.505066,-0.89644945,69.00521,2.3574982,75.697914,4.360427,86.77383,5.059797,70.29595,3.7886875,68.18578,2.3198218,68.20816,0.37097877,40.13064,-5.795747,85.94445,-5.9732146,98.16769
classical.00085.wav,1,classical,-246.15865,5847.7803,149.42867,1478.3281,-41.988865,240.75505,11.606256,97.338036,-10.289648,61.12198,-4.0193577,57.102207,-7.1368546,45.807854,-10.135562,68.00826,-9.420322,63.525352,-7.171843,61.709583,-3.1583674,77.786316,-5.640657,61.42522,-2.586296,94.02962,-4.517968,43.947643,-6.158669,34.23242,-4.9699883,30.35027,-3.3515992,38.71041,-3.3474395,44.91791,-0.6742246,51.05114,0.22038978,79.08541,-2.9232726,73.93295,-3.3827536,69.55248,-0.22537276,50.1066,0.11250564,44.583195,-1.6673242,40.83811,-2.0816813,39.561035,-1.5239823,39.003014,-2.5308516,51.84678,-0.94909114,78.58954,2.5767775,109.94315,0.5533656,91.563934,0.78471893,94.02481,0.83636874,55.752346,0.14402962,35.75629,-0.5723705,25.639688,-1.2296576,26.041208,-0.53203523,37.59429,-0.39827266,37.51455,-2.276742,59.885853,-1.125436,78.95705
classical.00086.wav,1,classical,-283.51343,5399.0845,159.5616,1286.635,-29.515244,164.56541,18.527405,101.15991,-9.859647,112.86976,-3.4256573,51.77708,-10.98901,44.1016,-9.791544,43.37023,-8.29952,35.570312,-4.2436934,43.237755,-2.8717248,53.98211,-5.970813,61.940685,-4.0241084,62.468193,-3.350324,54.771015,-3.398157,53.71841,-1.8631132,56.66333,-0.4490886,68.4994,1.9014164,56.33458,-0.11366256,58.9979,-2.81079,50.228283,-4.253617,73.435135,0.20349541,62.73894,2.1556344,45.98449,-0.39613715,41.280994,-3.836167,40.181736,-4.7444715,46.847805,-5.828291,34.24602,-4.8161974,43.756935,-1.145704,35.513214,-2.2573893,82.43408,-2.5906925,70.85316,-2.2459688,62.415977,2.4348485,63.630733,0.20147681,40.001595,-0.0015703454,37.938976,-1.9900041,31.401236,-3.2996294,37.623165,-4.858514,72.07259,-4.5208917,48.7283,-3.8232226,102.764275
classical.00087.wav,1,classical,-392.925,5074.7446,190.73505,383.7532,-13.30989,588.5145,8.256799,77.211426,1.556012,66.524124,-11.073181,53.96369,-11.240291,43.835423,-13.994958,34.253292,-10.621299,48.5956,-9.390467,42.00481,-4.6211743,52.10346,-10.071729,58.35955,-4.821782,52.212666,-1.748823,53.12332,-4.664633,48.098953,-2.1138492,50.306126,1.0292007,49.526978,1.31275,62.584072,-0.15136662,66.85412,-1.4068552,77.57881,-4.4472747,67.929054,-9.159582,54.450443,-4.7638865,45.996365,-0.072253965,42.603657,1.3474036,49.06483,-0.5518877,49.50348,-2.2297063,39.000446,-1.0943596,48.925125,2.6496787,74.283264,1.8501203,63.374546,-4.097281,109.11179,-1.3414519,67.33563,2.6174843,55.51588,1.5248132,58.816803,0.6959209,69.61648,-0.2705136,71.85799,-0.54975945,63.908268,-1.6809484,61.1812,-1.8400332,72.35091,-2.367814,71.98324
classical.00088.wav,1,classical,-299.62308,4980.707,157.25868,336.94742,-37.329967,195.77875,15.76609,85.41775,-5.7509174,84.70001,-4.4520483,55.985687,-6.8125167,39.116287,-10.72881,41.049366,-9.877373,47.84963,-8.156403,57.202812,-5.426561,42.31583,-7.837365,51.656727,-2.7309942,43.08321,-1.1138375,54.757553,1.6426827,64.571396,3.6369374,58.90214,3.0815508,73.25533,0.10749693,70.096924,-0.79757446,49.011696,-2.7373397,47.62996,-6.997636,57.724865,-5.877806,42.894318,-2.299449,45.39445,-0.41297197,39.690544,-1.177521,45.225113,-1.9654245,41.370594,-1.037124,52.629677,0.4847294,42.610764,-0.18706648,41.326897,-4.6831007,73.00128,-3.942701,87.532776,0.24959859,37.762215,0.81901157,69.5705,-1.9187593,39.829365,-3.8857582,28.250736,-4.2457013,27.335073,-2.8953078,41.94211,-2.8922846,38.26954,-5.138249,64.10518,-5.4940724,75.44632
classical.00089.wav,1,classical,-301.9321,2617.5657,57.551674,819.2811,-59.138557,253.6065,33.53785,82.1791,-20.924202,72.349754,17.733927,85.093445,-0.6399966,194.46658,49.018703,384.98404,19.130726,237.07147,27.11223,353.50443,-17.640003,590.13184,-0.28261402,250.31386,-3.7509396,289.20636,18.172718,329.88586,9.955658,124.111275,11.608108,52.230984,11.277827,49.554207,15.394898,160.01056,-7.3996224,129.37643,-5.844482,239.54823,5.0636625,252.99922,12.14084,139.68823,3.7105086,85.78907,-2.8507905,54.38988,1.8543264,67.42392,3.3125603,79.17419,2.297575,66.6691,3.47772,44.031246,4.5843534,77.62024,-11.914912,183.21928,-5.519657,195.91866,17.272455,219.02509,9.914399,82.19347,-6.9138417,37.024757,-2.586446,43.869926,-6.8031254,36.600307,4.5477824,61.837727,-11.247356,94.26099,-10.116555,127.85992,12.025347,168.93416
classical.00090.wav,1,classical,-326.38028,1256.2898,85.908844,337.676,-42.970146,170.66304,31.839684,66.89912,-19.570826,81.04193,9.9973955,52.37999,-16.449766,56.561714,9.995579,54.881332,-8.598667,81.339386,25.513878,165.69382,6.546204,128.01866,16.401815,172.89366,3.4843893,194.05553,9.598671,130.7353,5.9370537,162.78564,9.294363,120.919205,9.968022,92.11047,9.20301,105.86463,2.796967,125.677956,-5.3871417,210.63974,-5.6475234,146.72899,7.5911117,384.9708,14.830832,201.53227,3.3972318,146.34877,8.154493,128.94217,7.9315643,200.42097,1.1351203,152.3917,5.9733663,148.6947,2.1325583,203.85626,-2.9714904,351.9861,0.7637593,415.46173,8.318499,481.20166,14.386034,274.4926,0.82268405,103.47746,-1.1721604,70.81123,-7.6881237,112.46933,-7.9845986,122.73808,-2.5461512,207.20522,1.1381742,380.60403,-9.096374,315.3548
classical.00091.wav,1,classical,-251.23933,3226.5166,88.76645,230.21089,-41.775455,145.08463,37.914806,65.90859,-12.039209,112.47902,21.623262,79.67755,-5.8672247,129.05907,25.71373,132.67572,-5.204475,213.47598,14.297369,207.61064,-7.54923,243.20206,10.474767,217.72679,-4.9246387,234.82043,5.264075,162.55237,0.28599334,90.30729,3.3210988,56.22374,1.2696193,68.61148,4.7757545,109.54742,-2.0725083,121.07862,1.1374295,188.01344,-1.9123337,198.28743,-1.5695636,130.15338,2.535891,96.31064,-5.5533347,56.686268,0.6849682,102.2012,0.5244063,94.30589,-0.29447976,95.34769,5.060315,64.24798,-2.38296,126.53369,-10.322865,185.11913,0.6231626,281.57132,5.485621,206.50381,5.6774282,169.42923,-0.5938933,88.55927,-0.06351763,63.94261,-4.1520867,73.0672,-1.4994766,86.14176,0.5396693,155.84615,6.941188,219.26797,3.4718368,240.23033
classical.00092.wav,1,classical,-299.6929,5247.3022,103.639175,658.11725,-27.674162,288.74384,51.015617,109.83698,12.293651,147.41713,16.498365,69.64057,-10.951071,95.66361,-0.887635,127.04919,3.8555367,319.0153,12.946044,214.81474,-12.410851,346.4123,2.478124,266.0793,5.183284,231.80795,-0.7418523,177.35242,-0.60572034,78.73659,-1.1729354,93.027664,5.935392,117.285675,9.813155,170.8517,-2.6790276,263.77377,-3.069428,457.2053,7.530955,314.30316,3.2348547,212.62723,-1.239298,125.15635,-8.749298,95.06353,-5.0446067,93.31568,0.26060218,148.18068,2.7818332,168.96399,9.692017,203.82683,4.1255383,113.69797,-4.654429,182.40076,5.2530723,579.8909,5.327289,308.1987,0.3517719,143.96744,-2.053511,79.54631,-1.3117732,57.119102,-5.420758,52.98954,-5.9316278,105.15716,-5.298602,96.41245,5.9663157,184.08157,3.8926687,158.27028
classical.00093.wav,1,classical,-207.42522,1671.6696,117.61353,212.66342,-41.420906,546.60364,13.249367,155.46446,-1.6709114,69.513695,15.538313,106.619415,-10.338402,160.89204,-1.8724031,141.65645,-12.771743,96.13075,6.9996595,128.17894,-0.7737135,209.8166,2.0700433,159.9829,-8.253666,185.85457,-1.4549946,203.72496,-7.0775576,121.86699,0.936332,53.419125,-5.545316,85.84098,-8.510655,107.1272,-1.4852846,131.21477,5.3822665,168.53976,3.57322,189.04803,-6.5724735,175.26129,-2.0980115,108.69524,-7.229375,74.10127,1.1574035,70.90717,-1.1270039,75.71895,-0.532538,67.971375,-0.5229682,58.540085,-1.9185405,73.34469,-8.853213,77.60773,-9.130175,128.38023,-1.3036838,89.54054,2.3816864,79.98353,-4.576988,83.950325,-0.05136734,54.23069,1.3058658,32.06633,0.35968485,52.81281,-0.16444221,74.41327,2.5556421,160.28362,5.830435,85.60735
classical.00094.wav,1,classical,-385.87155,9370.933,128.65533,409.05408,-26.71042,453.775,39.469887,116.60553,-2.1612148,173.36992,16.753073,60.737118,-5.728032,127.41556,14.715788,71.90449,-3.0880723,124.17243,12.3004465,81.700935,-5.8861976,100.6904,2.797903,93.0112,3.690245,115.771,10.929424,72.48529,10.53869,67.13428,9.916324,73.02331,6.106343,45.847733,3.5270514,44.17351,-3.3238487,66.40745,-3.6731477,84.60216,-3.6289093,46.067043,-1.7133819,63.15036,5.483954,82.14698,2.7229373,61.407223,3.3271632,61.93449,0.5029276,42.848053,-0.3375701,30.653234,-3.6132534,70.48116,-2.902251,69.825,3.78058,129.53906,0.49972337,133.36024,-9.076247,161.9683,-3.1397648,73.23165,-1.6662611,53.716785,2.570034,31.54524,1.2803271,38.992443,-0.46079475,66.0308,0.39936507,77.63336,1.5224558,218.237,-9.293357,71.808334
classical.00095.wav,1,classical,-422.54468,6855.2744,89.863014,1013.2318,-18.73295,438.1455,37.771908,109.077675,6.006347,139.27928,4.1578536,79.41885,-1.9991796,106.12785,12.114278,123.2452,4.1649375,129.39986,13.789986,148.6851,2.8316238,84.39752,5.892905,106.00736,6.113412,247.98608,8.139939,183.04181,12.349802,128.66756,7.0948405,136.46535,2.415546,125.97015,0.77998245,68.284935,-3.4144511,162.66142,-0.7439765,159.90836,4.609384,262.58078,3.9568255,167.40038,6.799217,186.75587,5.9555607,107.48746,6.346815,168.02238,4.67804,209.22418,3.8820066,72.38765,6.3827024,143.70663,5.469058,140.2342,8.175769,314.47137,6.273215,556.2581,-3.6659918,187.11005,-5.208027,229.83118,-5.223307,72.10012,-1.9322896,40.483418,-1.4917704,60.804337,-2.164454,144.56154,-4.458441,165.27885,-8.296608,245.65923,-2.824939,379.21036
classical.00096.wav,1,classical,-203.65866,3762.821,111.14665,952.2097,-51.54852,173.73592,39.4677,65.350334,-10.575404,130.36093,11.908858,64.05153,-13.1665745,97.234856,15.140764,108.1178,-7.2812214,72.466515,13.376247,115.39797,-7.3036685,67.22681,3.8474364,109.54958,-3.781568,87.752045,5.301976,75.85872,4.094898,71.985954,6.644152,49.17082,2.9907703,39.964146,3.548755,52.96764,-3.3496606,87.15341,-3.6861598,108.19263,-2.4999716,68.85865,0.7820838,95.76399,8.875535,110.75957,6.659314,134.56485,9.016164,190.47356,3.0896883,80.99592,-1.1755435,55.35384,-4.161759,62.688515,-4.3444753,80.090935,1.066296,100.46655,4.953188,163.52985,-6.8945723,120.156006,-4.990286,73.92825,-2.8204045,39.323895,2.1638117,31.349468,0.39465737,37.0753,-3.0610971,37.67425,-4.961055,83.16086,-3.9470787,72.43301,-7.4101977,95.02992
